"workerid","IRIPT","IRIEC","ERQApp","ERQSupp","LSAS","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","reactionTime","utteranceID","occludeUtterance","occludeWheel","happy","sad","anger","surprise","disgust","fear","content","disapp","EV","PE","absPE"
95,13,13,20,18,9,24,20,60,90,0.33,0.2,0.47,90,0.47,0.059,12847,8,0,1,1,5,7,5,8,1,6,8,60.9,29.1,29.1
67,7,15,19,19,14,47,55,70,85,0.28,0.51,0.21,70,0.51,0.012,34966,7,1,0,5,3,1,3,1,1,3,3,68.95,1.05,1.05
140,13,13,17,18,8,9,15,70,80,0.45,0.29,0.26,80,0.26,0.595,18052,5,1,0,9,1,1,8,1,1,9,1,47.85,32.15,32.15
147,11,14,18,10,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.955,21425,8,1,0,5,3,2,4,2,1,7,2,60.5,-10.5,10.5
83,15,15,16,14,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.022,16800,6,1,0,6,2,1,5,1,1,6,1,57.9,2.1,2.1
62,14,13,16,17,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.388,13551,7,0,0,5,5,5,4,1,1,4,8,57.9,2.1,2.1
19,14,17,16,19,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.875,22433,10,0,1,3,8,6,5,6,1,6,4,26.4,-26.4,26.4
134,15,20,27,18,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.099,24488,7,0,1,3,3,2,3,3,2,2,8,60.9,29.1,29.1
133,19,18,26,20,13,14,30,50,95,0.33,0.29,0.38,50,0.29,0.279,28262,8,0,0,3,7,5,2,4,1,3,7,60.5,-10.5,10.5
33,9,15,6,11,13,1,0,30,60,0.38,0.36,0.26,0,0.38,0.616,34737,3,0,0,1,9,9,8,5,1,1,7,26.4,-26.4,26.4
70,14,17,21,7,8,47,55,70,85,0.28,0.51,0.21,70,0.51,0.349,15045,1,0,0,9,1,1,5,1,1,1,4,68.95,1.05,1.05
150,12,15,9,5,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.486,30329,4,1,0,3,1,1,2,1,1,4,4,47.35,-7.35,7.35
28,9,15,21,24,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.225,54645,7,0,0,8,1,6,8,1,1,8,1,47.85,32.15,32.15
34,16,17,24,12,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.208,16337,10,1,0,6,1,1,6,1,1,6,2,60.5,-10.5,10.5
129,14,16,17,15,14,32,45,60,90,0.52,0.29,0.19,60,0.29,0.568,29814,7,0,0,6,3,1,6,2,1,3,9,57.9,2.1,2.1
115,12,13,15,19,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.92,16086,7,0,0,9,1,1,9,1,1,9,1,68.95,1.05,1.05
22,20,20,16,16,17,41,0,40,95,0.27,0.4,0.33,40,0.4,0.134,20096,7,1,0,6,1,1,4,1,1,6,4,47.35,-7.35,7.35
10,17,18,22,16,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.359,18354,8,0,0,3,6,1,3,3,1,1,8,57.9,2.1,2.1
40,12,12,28,28,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.344,30823,2,1,0,8,2,2,8,1,1,8,1,51.45,-26.45,26.45
148,14,10,18,14,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.52,10524,5,1,0,3,7,5,5,4,5,6,7,26.4,-26.4,26.4
51,18,20,23,19,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.777,14791,2,1,0,7,2,1,7,1,1,8,2,60.5,-10.5,10.5
29,13,16,15,20,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.537,16887,7,0,0,5,5,6,7,4,1,3,5,47.35,-7.35,7.35
120,15,14,15,11,7,9,15,70,80,0.45,0.29,0.26,80,0.26,0.78,18138,3,1,0,6,4,5,5,1,1,1,1,47.85,32.15,32.15
106,15,15,20,11,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.869,15369,8,0,0,6,3,2,4,1,1,3,6,60.5,-10.5,10.5
7,16,14,17,17,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.982,17602,4,0,1,5,1,1,7,1,1,5,1,68.95,1.05,1.05
24,19,19,24,12,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.557,24439,6,0,0,5,3,1,5,2,1,5,4,60.5,-10.5,10.5
146,11,12,20,13,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.526,20486,7,1,0,3,6,3,3,6,3,3,7,51.45,-26.45,26.45
71,13,5,28,17,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.207,25829,5,0,0,9,6,4,4,4,2,5,7,47.35,-7.35,7.35
119,17,16,18,4,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.161,22088,6,0,0,6,1,1,9,1,1,6,4,47.35,-7.35,7.35
37,11,14,23,22,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.307,17515,8,0,1,6,6,4,6,4,2,1,6,68.95,1.05,1.05
44,17,16,25,15,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.143,27934,7,0,1,2,3,6,2,4,1,1,6,26.4,-26.4,26.4
94,14,17,21,15,7,32,45,60,90,0.52,0.29,0.19,60,0.29,0.749,28102,7,0,0,4,7,4,2,1,1,1,7,57.9,2.1,2.1
141,13,13,17,22,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.443,18996,3,1,0,5,4,3,2,3,1,4,6,70.2,-20.2,20.2
128,16,16,23,10,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.289,11644,5,0,1,1,4,2,4,1,1,6,8,57.9,2.1,2.1
143,12,11,11,15,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.158,11284,2,0,0,9,1,1,9,1,1,1,3,57.9,2.1,2.1
107,16,18,24,20,12,49,50,75,90,0.3,0.52,0.18,50,0.3,0.044,19569,2,1,0,1,9,9,8,8,1,1,9,70.2,-20.2,20.2
77,14,13,23,16,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.85,21693,1,1,0,7,2,1,2,1,1,6,1,68.95,1.05,1.05
55,16,17,20,18,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.183,244673,7,1,0,9,1,1,8,1,1,9,1,47.85,32.15,32.15
31,14,14,28,14,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.524,17422,6,1,0,3,7,7,6,7,5,3,7,51.45,-26.45,26.45
65,13,11,22,24,12,47,55,70,85,0.28,0.51,0.21,70,0.51,0.205,10822,7,0,1,1,8,8,8,8,8,8,8,68.95,1.05,1.05
85,17,15,22,10,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.46,18048,3,0,0,6,2,2,4,1,1,6,1,57.9,2.1,2.1
53,12,17,21,11,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.304,17432,1,0,1,7,1,1,6,1,1,8,1,51.45,-26.45,26.45
99,16,16,22,12,8,1,0,30,60,0.38,0.36,0.26,0,0.38,0.67,27401,7,0,0,1,9,9,9,9,9,9,9,26.4,-26.4,26.4
113,14,16,16,16,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.17,9072,3,0,1,9,1,1,9,1,1,9,1,51.45,-26.45,26.45
79,16,20,24,8,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.762,51177,8,0,0,5,4,2,5,3,1,4,6,57.9,2.1,2.1
72,15,19,18,12,17,49,50,75,90,0.3,0.52,0.18,50,0.3,0.234,16318,2,1,0,5,3,1,3,1,1,3,8,70.2,-20.2,20.2
97,20,20,28,7,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.936,14343,6,0,1,5,5,5,5,5,5,5,5,60.5,-10.5,10.5
104,13,12,22,24,12,14,30,50,95,0.33,0.29,0.38,50,0.29,0.012,16544,6,0,1,9,1,1,9,2,2,7,4,60.5,-10.5,10.5
108,12,15,18,23,0,1,0,30,60,0.38,0.36,0.26,0,0.38,0.015,17305,7,0,0,1,7,7,3,7,1,1,8,26.4,-26.4,26.4
49,19,17,24,8,5,14,30,50,95,0.33,0.29,0.38,50,0.29,0.107,12261,2,1,0,7,2,2,5,2,2,7,2,60.5,-10.5,10.5
90,11,14,8,8,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.262,31874,5,1,0,4,3,1,4,1,1,3,5,51.45,-26.45,26.45
73,12,12,16,16,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.131,42683,1,0,0,9,1,1,9,1,1,4,2,60.5,-10.5,10.5
11,11,13,24,22,15,32,45,60,90,0.52,0.29,0.19,60,0.29,0.029,13133,4,0,1,9,2,2,9,6,5,4,7,57.9,2.1,2.1
23,15,16,18,25,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.174,25469,7,0,0,1,8,7,8,9,4,1,9,68.95,1.05,1.05
114,18,18,23,21,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.847,22687,3,0,0,6,2,1,3,3,1,5,3,51.45,-26.45,26.45
127,19,17,23,13,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.3,16527,2,0,1,8,1,1,5,1,1,8,1,60.5,-10.5,10.5
132,11,11,15,16,14,12,20,45,70,0.4,0.34,0.26,70,0.26,0.808,17132,6,0,0,7,1,1,7,1,1,9,1,41.5,28.5,28.5
101,15,13,24,18,12,14,30,50,95,0.33,0.29,0.38,50,0.29,0.536,19291,7,1,0,6,1,1,2,1,1,2,5,60.5,-10.5,10.5
41,14,12,16,18,11,32,45,60,90,0.52,0.29,0.19,60,0.29,0.411,9554,4,0,0,5,2,2,4,1,1,1,5,57.9,2.1,2.1
21,16,16,19,4,11,9,15,70,80,0.45,0.29,0.26,80,0.26,0.158,10609,5,0,0,9,1,1,9,1,1,1,1,47.85,32.15,32.15
69,14,14,18,19,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.4,16070,9,0,1,3,3,1,1,1,1,2,8,57.9,2.1,2.1
82,17,14,20,13,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.018,17396,4,0,0,9,1,1,8,1,1,9,1,47.35,-7.35,7.35
74,12,9,10,8,12,16,25,60,100,0.45,0.37,0.18,25,0.45,0.202,8435,3,0,0,9,1,1,2,1,1,1,1,51.45,-26.45,26.45
54,16,17,21,16,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.703,20616,4,1,0,4,3,3,3,1,1,3,5,60.5,-10.5,10.5
32,20,20,21,20,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.182,20015,9,0,1,2,6,2,5,3,1,2,8,47.35,-7.35,7.35
14,11,13,22,21,11,1,0,30,60,0.38,0.36,0.26,0,0.38,0.791,3458,9,0,0,6,3,4,9,4,8,3,3,26.4,-26.4,26.4
80,20,17,19,21,8,32,45,60,90,0.52,0.29,0.19,60,0.29,0.623,21088,9,0,1,3,4,1,1,2,1,1,7,57.9,2.1,2.1
81,14,16,19,27,15,49,50,75,90,0.3,0.52,0.18,50,0.3,0.485,17415,6,0,1,1,9,5,6,7,1,1,6,70.2,-20.2,20.2
88,16,15,22,20,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.307,24807,6,0,1,5,3,1,9,3,1,1,6,47.35,-7.35,7.35
45,16,18,21,10,5,12,20,45,70,0.4,0.34,0.26,70,0.26,0.762,21499,3,0,1,8,2,2,4,1,3,7,2,41.5,28.5,28.5
56,18,13,25,16,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.158,18054,1,1,0,8,2,2,1,1,1,7,2,68.95,1.05,1.05
117,16,18,24,24,12,32,45,60,90,0.52,0.29,0.19,60,0.29,0.037,22347,8,0,0,5,6,2,7,5,1,4,6,57.9,2.1,2.1
135,9,14,19,25,12,12,20,45,70,0.4,0.34,0.26,70,0.26,0.591,18467,4,1,0,9,1,1,8,1,1,9,1,41.5,28.5,28.5
96,12,13,22,10,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,16154,5,0,0,2,4,1,6,3,1,1,6,51.45,-26.45,26.45
48,18,20,17,9,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.864,14163,8,0,1,2,6,8,9,1,1,1,9,51.45,-26.45,26.45
52,17,17,24,15,10,32,45,60,90,0.52,0.29,0.19,60,0.29,0.149,17895,5,0,0,2,1,1,4,1,1,2,5,57.9,2.1,2.1
123,20,20,16,13,18,16,25,60,100,0.45,0.37,0.18,25,0.45,0.513,40377,8,1,0,2,5,5,3,1,1,2,7,51.45,-26.45,26.45
63,15,16,19,16,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.786,36157,5,0,1,1,3,3,3,6,1,3,7,51.45,-26.45,26.45
136,14,16,21,12,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.767,21067,9,0,0,5,5,2,2,3,3,8,5,60.5,-10.5,10.5
46,4,4,20,8,13,1,0,30,60,0.38,0.36,0.26,0,0.38,0.984,23771,4,1,0,1,9,9,9,9,1,1,9,26.4,-26.4,26.4
118,6,11,23,21,10,32,45,60,90,0.52,0.29,0.19,60,0.29,0.399,19599,2,1,0,6,3,4,6,1,1,5,5,57.9,2.1,2.1
4,19,19,17,13,3,12,20,45,70,0.4,0.34,0.26,70,0.26,0.205,18970,2,1,0,6,2,2,5,2,1,6,2,41.5,28.5,28.5
89,18,20,21,9,8,14,30,50,95,0.33,0.29,0.38,50,0.29,0.45,21733,8,0,0,4,5,3,3,2,1,2,5,60.5,-10.5,10.5
42,16,20,20,10,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.472,41768,6,0,1,2,7,3,7,1,1,3,6,47.35,-7.35,7.35
139,16,15,11,25,14,49,50,75,90,0.3,0.52,0.18,50,0.3,0.743,31027,7,1,0,3,6,5,6,4,5,4,8,70.2,-20.2,20.2
50,18,20,24,4,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.838,41268,2,1,0,5,2,3,5,4,1,1,9,70.2,-20.2,20.2
131,13,14,21,18,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.138,27265,7,1,0,1,7,8,4,8,1,2,8,51.45,-26.45,26.45
6,16,10,20,16,10,14,30,50,95,0.33,0.29,0.38,50,0.29,0.681,19950,7,0,0,5,3,3,6,2,1,5,4,60.5,-10.5,10.5
18,12,18,23,14,9,9,15,70,80,0.45,0.29,0.26,80,0.26,0.876,16953,9,1,0,9,1,1,8,1,1,7,1,47.85,32.15,32.15
145,13,12,16,21,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.235,28996,6,1,0,6,2,1,7,3,1,5,7,47.35,-7.35,7.35
57,13,13,20,14,0,12,20,45,70,0.4,0.34,0.26,70,0.26,0.424,15060,1,0,1,9,1,1,4,1,1,6,1,41.5,28.5,28.5
36,16,15,23,15,8,9,15,70,80,0.45,0.29,0.26,80,0.26,0.594,14770,7,1,0,9,1,1,5,1,1,9,1,47.85,32.15,32.15
116,10,9,21,19,8,47,55,70,85,0.28,0.51,0.21,70,0.51,0.939,10459,3,0,0,9,1,1,6,1,1,5,1,68.95,1.05,1.05
38,17,16,28,16,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.758,12971,6,0,0,2,4,1,8,1,1,2,9,51.45,-26.45,26.45
13,13,14,20,17,7,32,45,60,90,0.52,0.29,0.19,60,0.29,0.655,35433,1,1,0,4,4,4,4,4,4,4,4,57.9,2.1,2.1
102,13,15,19,16,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.71,26065,7,0,1,1,2,7,2,5,2,2,7,68.95,1.05,1.05
20,13,17,27,15,7,41,0,40,95,0.27,0.4,0.33,40,0.4,0.199,15208,8,1,0,5,3,2,2,2,2,5,4,47.35,-7.35,7.35
122,18,18,18,22,13,1,0,30,60,0.38,0.36,0.26,0,0.38,0.652,43977,6,0,0,1,9,7,9,7,8,1,9,26.4,-26.4,26.4
39,16,15,21,16,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.625,16159,4,1,0,8,1,1,8,1,1,7,1,47.85,32.15,32.15
125,13,16,14,23,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.006,25859,8,0,0,9,1,1,8,1,1,8,1,47.85,32.15,32.15
84,12,15,16,11,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.587,23862,8,0,0,5,5,5,5,5,5,5,5,60.5,-10.5,10.5
17,18,20,28,5,0,1,0,30,60,0.38,0.36,0.26,0,0.38,0.563,19987,6,0,0,1,9,3,8,9,1,1,9,26.4,-26.4,26.4
86,16,15,19,15,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,29543,8,1,0,3,4,4,5,6,1,3,7,51.45,-26.45,26.45
130,18,20,24,13,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.103,19154,4,0,1,9,2,1,9,1,1,8,1,47.35,-7.35,7.35
75,10,15,22,13,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.604,19604,1,1,0,1,4,7,6,5,1,1,8,51.45,-26.45,26.45
2,16,14,18,13,5,32,45,60,90,0.52,0.29,0.19,60,0.29,0.71,24526,9,0,1,1,4,2,2,4,1,1,5,57.9,2.1,2.1
111,18,16,19,24,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.208,14361,9,0,0,3,1,1,1,1,1,9,7,51.45,-26.45,26.45
66,14,14,17,22,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.473,15449,9,0,0,3,3,4,3,3,2,3,7,51.45,-26.45,26.45
91,12,13,24,23,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.693,14084,4,0,1,5,5,4,9,3,3,6,5,57.9,2.1,2.1
98,16,15,22,12,9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.973,27498,9,0,1,6,2,2,6,2,1,6,5,70.2,-20.2,20.2
35,15,17,17,14,0,47,55,70,85,0.28,0.51,0.21,70,0.51,0.108,18960,8,1,0,7,1,1,7,1,1,6,2,68.95,1.05,1.05
58,15,16,22,10,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.833,14067,2,0,1,8,2,2,6,1,1,7,1,60.5,-10.5,10.5
15,20,20,18,7,0,49,50,75,90,0.3,0.52,0.18,50,0.3,0.996,20626,1,0,0,7,1,1,6,1,1,7,1,70.2,-20.2,20.2
9,13,17,19,20,12,16,25,60,100,0.45,0.37,0.18,25,0.45,0.734,26511,8,0,1,3,4,6,2,6,1,1,8,51.45,-26.45,26.45
5,18,12,20,25,5,32,45,60,90,0.52,0.29,0.19,60,0.29,0.427,21894,1,0,0,7,1,1,5,1,1,5,3,57.9,2.1,2.1
60,13,15,24,18,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.955,16539,6,1,0,3,6,1,5,4,1,3,9,51.45,-26.45,26.45
61,14,10,24,22,0,49,50,75,90,0.3,0.52,0.18,50,0.3,0.618,12233,5,0,1,1,3,7,1,5,1,1,9,70.2,-20.2,20.2
64,13,19,25,23,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.84,22355,4,0,1,6,1,1,9,1,1,6,1,60.5,-10.5,10.5
103,15,12,17,19,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.425,32047,2,0,0,5,1,1,3,1,1,6,1,47.35,-7.35,7.35
137,14,17,22,13,8,14,30,50,95,0.33,0.29,0.38,50,0.29,0.654,21126,7,0,0,2,3,7,5,7,1,2,8,60.5,-10.5,10.5
100,14,12,19,24,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.293,26104,6,0,0,1,6,5,7,7,1,1,9,60.5,-10.5,10.5
3,18,17,24,10,9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.443,21224,5,1,0,1,6,5,8,4,1,1,9,70.2,-20.2,20.2
30,9,9,22,9,9,12,20,45,70,0.4,0.34,0.26,70,0.26,0.719,14122,2,1,0,9,1,1,7,1,1,9,1,41.5,28.5,28.5
12,18,18,17,14,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.243,18727,5,0,1,1,5,1,4,1,1,1,8,51.45,-26.45,26.45
26,17,13,23,21,12,16,25,60,100,0.45,0.37,0.18,25,0.45,0.837,18253,5,0,1,1,8,7,8,8,7,1,8,51.45,-26.45,26.45
76,12,17,18,8,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.184,28772,3,0,0,6,2,1,5,1,1,5,5,51.45,-26.45,26.45
25,14,14,22,20,7,32,45,60,90,0.52,0.29,0.19,60,0.29,0.327,23452,8,0,1,4,6,6,4,6,1,3,7,57.9,2.1,2.1
126,16,17,26,12,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.399,26613,7,0,0,6,2,3,7,3,1,6,7,47.85,32.15,32.15
68,17,12,20,8,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.443,19378,2,0,0,8,1,1,4,1,1,9,1,51.45,-26.45,26.45
109,13,14,18,14,13,16,25,60,100,0.45,0.37,0.18,25,0.45,0.402,25315,8,1,0,4,7,4,6,6,5,2,9,51.45,-26.45,26.45
47,13,12,16,19,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.783,20907,7,1,0,6,2,2,3,2,1,6,5,70.2,-20.2,20.2
93,15,19,21,12,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.939,22612,2,0,0,9,1,1,7,1,1,8,1,57.9,2.1,2.1
43,12,12,24,24,15,47,55,70,85,0.28,0.51,0.21,70,0.51,0.166,25843,7,0,0,4,5,6,5,4,5,6,5,68.95,1.05,1.05
142,14,17,14,14,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.243,23498,9,0,1,1,1,1,1,1,1,1,5,47.35,-7.35,7.35
59,16,8,23,25,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.609,22046,2,1,0,2,3,1,5,2,1,2,6,70.2,-20.2,20.2
121,9,18,21,16,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.264,9320,4,0,0,9,1,1,7,1,1,9,1,68.95,1.05,1.05
144,15,18,20,23,15,1,0,30,60,0.38,0.36,0.26,0,0.38,0.241,20701,5,0,1,1,1,7,6,8,1,1,9,26.4,-26.4,26.4
27,11,9,21,27,13,14,30,50,95,0.33,0.29,0.38,50,0.29,0.655,15299,6,1,0,6,2,1,4,1,1,5,3,60.5,-10.5,10.5
78,11,9,18,19,16,16,25,60,100,0.45,0.37,0.18,25,0.45,0.009,15035,3,0,1,9,1,1,8,1,1,1,1,51.45,-26.45,26.45
149,14,14,19,7,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.946,13903,8,1,0,4,3,2,4,3,1,3,6,57.9,2.1,2.1
124,14,11,20,23,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.118,18116,1,0,1,4,2,3,5,2,1,4,5,68.95,1.05,1.05
105,16,13,21,13,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.357,29423,7,0,0,3,4,2,2,3,1,3,7,68.95,1.05,1.05
112,19,19,24,12,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.822,17515,4,0,0,7,1,1,8,1,1,2,1,47.35,-7.35,7.35
16,13,16,18,24,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.426,26719,8,1,0,3,2,2,3,3,1,4,5,41.5,28.5,28.5
1,13,12,19,17,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.125,12375,2,0,1,9,1,1,6,1,1,9,1,47.35,-7.35,7.35
92,15,16,21,20,9,9,15,70,80,0.45,0.29,0.26,80,0.26,0.578,36096,8,0,0,6,2,2,7,2,2,6,2,47.85,32.15,32.15
138,14,13,18,19,6,49,50,75,90,0.3,0.52,0.18,50,0.3,0.377,16587,9,0,1,5,5,2,1,1,1,5,5,70.2,-20.2,20.2
87,20,19,23,23,8,32,45,60,90,0.52,0.29,0.19,60,0.29,0.745,21746,6,0,1,1,1,1,6,1,1,1,1,57.9,2.1,2.1
8,20,20,4,22,0,41,0,40,95,0.27,0.4,0.33,40,0.4,0.355,19307,2,1,0,4,1,2,3,2,1,6,4,47.35,-7.35,7.35
110,15,13,20,15,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.57,18813,4,1,0,5,4,3,2,3,1,4,4,60.5,-10.5,10.5
95,13,13,20,18,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.073,19026,9,1,0,6,1,1,1,7,1,6,4,60.5,-10.5,10.5
67,7,15,19,19,14,41,0,40,95,0.27,0.4,0.33,40,0.4,0.216,36949,9,1,0,6,3,1,1,1,1,7,2,47.35,-7.35,7.35
140,13,13,17,18,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.248,31845,6,1,0,3,7,8,7,9,1,2,9,70.2,-20.2,20.2
147,11,14,18,10,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.697,20751,6,0,1,2,4,2,7,8,3,2,9,70.2,-20.2,20.2
83,15,15,16,14,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.231,25339,5,0,0,4,2,2,3,4,1,3,5,60.5,-10.5,10.5
62,14,13,16,17,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.263,11490,5,0,1,4,7,2,2,1,1,5,6,60.5,-10.5,10.5
19,14,17,16,19,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.377,14140,5,1,0,6,1,1,5,3,1,8,2,68.95,1.05,1.05
134,15,20,27,18,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.375,27410,2,0,0,8,1,1,8,1,1,8,1,60.5,-10.5,10.5
133,19,18,26,20,13,12,20,45,70,0.4,0.34,0.26,70,0.26,0.141,24373,9,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
33,9,15,6,11,13,16,25,60,100,0.45,0.37,0.18,25,0.45,0.733,17839,1,0,1,5,4,3,2,1,1,9,2,51.45,-26.45,26.45
70,14,17,21,7,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,14798,2,1,0,2,4,4,5,6,1,3,9,51.45,-26.45,26.45
150,12,15,9,5,10,32,45,60,90,0.52,0.29,0.19,60,0.29,0.26,30250,3,0,0,5,2,1,4,1,1,3,2,57.9,2.1,2.1
28,9,15,21,24,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.13,24942,4,0,1,8,1,1,8,2,1,7,5,60.5,-10.5,10.5
34,16,17,24,12,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.355,11584,1,1,0,7,1,1,7,1,1,7,2,68.95,1.05,1.05
129,14,16,17,15,14,12,20,45,70,0.4,0.34,0.26,70,0.26,0.18,16061,4,0,1,7,1,1,9,1,1,7,1,41.5,28.5,28.5
115,12,13,15,19,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.299,18678,8,0,0,7,1,1,4,1,1,6,1,47.35,-7.35,7.35
22,20,20,16,16,17,32,45,60,90,0.52,0.29,0.19,60,0.29,0.329,17104,8,1,0,7,1,1,7,1,1,7,3,57.9,2.1,2.1
10,17,18,22,16,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.128,25011,4,0,0,7,1,1,7,1,1,6,1,47.35,-7.35,7.35
40,12,12,28,28,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.775,18772,9,0,1,8,2,2,2,2,2,8,2,57.9,2.1,2.1
148,14,10,18,14,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.627,14785,2,1,0,3,7,6,5,3,6,4,4,68.95,1.05,1.05
51,18,20,23,19,7,1,0,30,60,0.38,0.36,0.26,0,0.38,0.279,15987,6,0,1,1,9,5,1,9,1,3,9,26.4,-26.4,26.4
29,13,16,15,20,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.877,28975,4,1,0,3,6,5,4,1,1,2,6,51.45,-26.45,26.45
120,15,14,15,11,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.967,42464,5,0,0,3,3,2,4,3,4,4,6,60.5,-10.5,10.5
106,15,15,20,11,11,49,50,75,90,0.3,0.52,0.18,50,0.3,0.45,9163,3,0,1,9,1,1,5,1,1,9,1,70.2,-20.2,20.2
