"workerid","IRIPT","IRIEC","ERQApp","ERQSupp","LSAS","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","reactionTime","faceID","faceValence","faceArousal","occludeFace","occludeWheel","happy","sad","anger","surprise","disgust","fear","content","disapp","EV","PE","absPE"
325,14,18,22,13,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.195,19814,19,1,2,0,0,9,1,1,6,1,1,9,1,68.95,1.05,1.05
177,15,19,14,10,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.983,24107,36,4,4,1,0,2,2,8,5,8,1,1,8,70.2,-20.2,20.2
54,16,16,23,12,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.755,29352,9,-2,1,0,0,5,5,4,3,3,1,2,5,68.95,1.05,1.05
399,14,10,20,12,5,47,55,70,85,0.28,0.51,0.21,70,0.51,0.183,16111,27,2,3,1,0,7,1,1,4,1,1,7,1,68.95,1.05,1.05
221,16,14,22,18,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.649,28094,19,1,2,0,1,3,4,5,7,5,1,4,7,60.9,29.1,29.1
72,16,15,23,10,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.76,18646,19,1,2,0,0,6,2,3,8,4,1,3,6,51.45,-26.45,26.45
301,14,8,20,13,11,12,20,45,70,0.4,0.34,0.26,70,0.26,0.008,16442,17,-1,2,0,1,3,7,3,4,5,3,2,8,41.5,28.5,28.5
453,16,16,26,23,10,1,0,30,60,0.38,0.36,0.26,0,0.38,0.122,22852,37,4,5,0,1,3,1,4,4,2,1,1,1,26.4,-26.4,26.4
409,15,13,11,24,12,9,15,70,80,0.45,0.29,0.26,80,0.26,0.07,21432,17,-1,2,1,0,9,1,1,5,1,1,9,1,47.85,32.15,32.15
387,20,14,17,4,1,1,0,30,60,0.38,0.36,0.26,0,0.38,0.942,17449,23,-2,3,0,0,1,3,1,8,3,1,1,9,26.4,-26.4,26.4
20,14,10,14,15,7,1,0,30,60,0.38,0.36,0.26,0,0.38,0.147,8570,38,4,6,0,1,6,7,3,5,5,5,9,4,26.4,-26.4,26.4
266,18,11,23,15,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.664,15667,9,-2,1,0,1,2,3,1,2,3,3,2,3,47.85,32.15,32.15
40,15,15,17,13,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.003,21550,27,2,3,1,0,6,2,1,7,1,1,4,1,41.5,28.5,28.5
451,17,19,16,12,5,24,20,60,90,0.33,0.2,0.47,90,0.47,0.869,24319,38,4,6,0,0,9,1,1,8,1,1,9,1,60.9,29.1,29.1
129,10,12,23,23,13,16,25,60,100,0.45,0.37,0.18,25,0.45,0.267,31597,36,4,4,0,1,2,6,2,2,6,5,5,7,51.45,-26.45,26.45
253,13,18,19,9,9,24,20,60,90,0.33,0.2,0.47,90,0.47,0.741,22319,37,4,5,0,1,2,4,8,5,8,2,2,5,60.9,29.1,29.1
16,18,14,23,14,5,49,50,75,90,0.3,0.52,0.18,50,0.3,0.345,15705,40,4,8,0,0,6,2,1,5,1,1,8,2,70.2,-20.2,20.2
278,14,15,18,14,8,47,55,70,85,0.28,0.51,0.21,70,0.51,0.505,15125,38,4,6,0,1,7,1,1,6,1,1,6,1,68.95,1.05,1.05
226,13,9,24,18,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.023,16068,36,4,4,1,0,7,1,1,5,1,1,7,5,51.45,-26.45,26.45
423,16,16,19,20,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.637,12696,27,2,3,0,1,8,1,1,6,1,1,1,1,68.95,1.05,1.05
307,17,18,24,17,15,16,25,60,100,0.45,0.37,0.18,25,0.45,0.632,19380,41,4,9,1,0,3,5,5,2,1,1,3,7,51.45,-26.45,26.45
277,16,17,22,19,9,9,15,70,80,0.45,0.29,0.26,80,0.26,0.721,24634,19,1,2,0,1,7,1,1,8,1,1,7,1,47.85,32.15,32.15
272,17,17,18,11,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.614,21867,38,4,6,1,0,5,3,2,2,2,2,3,7,51.45,-26.45,26.45
324,18,18,18,13,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.014,12266,39,4,7,0,1,6,1,1,4,2,1,5,4,70.2,-20.2,20.2
48,13,16,21,22,10,49,50,75,90,0.3,0.52,0.18,50,0.3,0.799,35211,27,2,3,0,1,8,1,1,8,2,1,8,1,70.2,-20.2,20.2
449,19,20,24,11,13,1,0,30,60,0.38,0.36,0.26,0,0.38,0.475,18805,9,-2,1,0,1,1,6,3,3,3,1,1,5,26.4,-26.4,26.4
321,15,8,13,19,9,12,20,45,70,0.4,0.34,0.26,70,0.26,0.698,16914,39,4,7,1,0,6,1,1,6,1,1,1,1,41.5,28.5,28.5
173,15,14,20,12,8,9,15,70,80,0.45,0.29,0.26,80,0.26,0.928,18370,38,4,6,1,0,9,1,1,9,1,1,9,1,47.85,32.15,32.15
260,19,19,22,13,10,1,0,30,60,0.38,0.36,0.26,0,0.38,0.912,23382,37,4,5,0,1,4,1,1,3,1,1,2,4,26.4,-26.4,26.4
396,13,10,15,20,10,32,45,60,90,0.52,0.29,0.19,60,0.29,0.529,17188,17,-1,2,1,0,6,2,1,4,1,1,6,4,57.9,2.1,2.1
195,20,19,28,22,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.192,22988,39,4,7,0,1,9,1,1,7,1,1,9,1,51.45,-26.45,26.45
52,18,19,20,9,5,14,30,50,95,0.33,0.29,0.38,50,0.29,0.5,19649,23,-2,3,0,0,3,2,1,8,3,1,4,4,60.5,-10.5,10.5
85,13,10,19,18,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.46,16750,37,4,5,0,0,1,4,9,6,8,1,1,9,26.4,-26.4,26.4
460,12,14,20,14,1,12,20,45,70,0.4,0.34,0.26,70,0.26,0.919,14184,23,-2,3,1,0,9,1,1,9,1,1,1,1,41.5,28.5,28.5
21,20,16,25,22,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.776,26230,41,4,9,0,1,7,1,1,6,1,1,1,1,26.4,-26.4,26.4
153,17,18,13,15,15,16,25,60,100,0.45,0.37,0.18,25,0.45,0.005,24464,9,-2,1,0,1,1,7,7,6,8,2,2,8,51.45,-26.45,26.45
375,11,18,6,10,14,32,45,60,90,0.52,0.29,0.19,60,0.29,0.25,16794,19,1,2,0,0,6,1,1,7,1,1,6,1,57.9,2.1,2.1
439,15,15,22,16,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.317,41427,40,4,8,0,1,5,6,5,7,5,1,4,5,60.9,29.1,29.1
167,11,12,18,16,11,12,20,45,70,0.4,0.34,0.26,70,0.26,0.252,14505,9,-2,1,0,1,1,5,1,4,1,1,1,8,41.5,28.5,28.5
91,20,20,28,13,0,24,20,60,90,0.33,0.2,0.47,90,0.47,0.127,36763,9,-2,1,0,1,1,6,6,4,5,1,1,7,60.9,29.1,29.1
191,12,11,19,15,0,24,20,60,90,0.33,0.2,0.47,90,0.47,0.504,17239,38,4,6,0,1,3,3,2,3,5,2,1,8,60.9,29.1,29.1
390,19,19,20,17,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.66,27277,23,-2,3,1,0,7,1,1,7,1,1,5,1,68.95,1.05,1.05
312,17,17,14,7,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.354,19524,17,-1,2,0,1,3,5,3,1,2,1,3,7,41.5,28.5,28.5
101,15,16,18,16,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.768,11551,36,4,4,0,0,7,1,1,3,1,1,1,1,41.5,28.5,28.5
164,16,17,24,15,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.009,43568,41,4,9,1,0,6,2,1,7,2,1,1,4,60.5,-10.5,10.5
363,20,20,23,7,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.778,20820,36,4,4,0,1,6,1,1,5,1,1,7,1,26.4,-26.4,26.4
186,12,13,19,17,15,9,15,70,80,0.45,0.29,0.26,80,0.26,0.07,15919,40,4,8,1,0,9,1,2,3,1,1,8,1,47.85,32.15,32.15
132,15,15,22,10,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.401,17172,37,4,5,1,0,1,8,8,7,9,5,1,9,26.4,-26.4,26.4
136,13,14,22,15,10,1,0,30,60,0.38,0.36,0.26,0,0.38,0.51,17079,23,-2,3,1,0,1,6,5,6,3,1,1,9,26.4,-26.4,26.4
289,18,17,11,21,13,49,50,75,90,0.3,0.52,0.18,50,0.3,0.194,22444,19,1,2,0,0,4,1,1,1,1,1,3,5,70.2,-20.2,20.2
305,14,15,11,19,12,24,20,60,90,0.33,0.2,0.47,90,0.47,0.215,22899,19,1,2,0,1,7,1,1,7,1,1,8,2,60.9,29.1,29.1
258,10,11,18,16,12,16,25,60,100,0.45,0.37,0.18,25,0.45,0.418,17329,40,4,8,1,0,5,2,2,4,3,1,4,6,51.45,-26.45,26.45
437,15,15,16,9,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.654,20230,13,2,1,0,0,7,2,1,6,1,1,4,2,51.45,-26.45,26.45
50,17,16,20,14,14,12,20,45,70,0.4,0.34,0.26,70,0.26,0.2,19984,13,2,1,0,1,8,1,1,7,1,1,6,1,41.5,28.5,28.5
94,9,16,20,24,5,24,20,60,90,0.33,0.2,0.47,90,0.47,0.217,30375,39,4,7,0,0,9,1,1,9,1,1,9,1,60.9,29.1,29.1
410,17,16,26,18,11,1,0,30,60,0.38,0.36,0.26,0,0.38,0.027,36278,39,4,7,1,0,1,9,9,7,9,8,1,9,26.4,-26.4,26.4
291,17,13,21,22,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.256,21109,23,-2,3,0,0,3,2,2,5,1,1,1,4,60.5,-10.5,10.5
456,17,20,24,14,12,9,15,70,80,0.45,0.29,0.26,80,0.26,0.247,38001,39,4,7,0,1,4,5,5,2,6,3,1,5,47.85,32.15,32.15
418,16,14,21,12,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.456,18891,36,4,4,1,0,4,6,2,5,5,1,3,7,51.45,-26.45,26.45
339,20,14,26,23,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.877,18071,9,-2,1,1,0,7,2,1,1,1,1,8,2,68.95,1.05,1.05
376,17,4,16,28,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.588,45299,13,2,1,0,1,7,1,1,1,1,1,9,2,57.9,2.1,2.1
392,16,15,21,23,5,1,0,30,60,0.38,0.36,0.26,0,0.38,0.267,32048,13,2,1,0,0,2,6,1,6,1,1,1,7,26.4,-26.4,26.4
165,15,15,25,25,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.005,32106,17,-1,2,1,0,8,1,1,5,1,4,1,1,41.5,28.5,28.5
116,7,9,25,25,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.284,47033,40,4,8,0,0,5,6,4,5,4,2,2,7,68.95,1.05,1.05
32,13,16,19,14,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.8,26746,17,-1,2,0,0,6,2,1,6,2,1,6,1,47.85,32.15,32.15
196,8,7,16,23,12,24,20,60,90,0.33,0.2,0.47,90,0.47,0.142,31365,36,4,4,0,0,6,1,1,3,1,2,7,1,60.9,29.1,29.1
62,17,15,19,21,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.278,14662,41,4,9,1,0,3,2,4,1,5,2,4,7,51.45,-26.45,26.45
420,15,13,23,13,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.789,15889,19,1,2,1,0,7,1,1,7,1,1,7,1,41.5,28.5,28.5
42,14,19,14,14,12,47,55,70,85,0.28,0.51,0.21,70,0.51,0.091,24248,38,4,6,0,1,1,3,1,2,2,1,1,7,68.95,1.05,1.05
107,16,18,22,14,13,32,45,60,90,0.52,0.29,0.19,60,0.29,0.488,26144,39,4,7,0,0,9,1,1,9,1,1,9,1,57.9,2.1,2.1
264,12,17,22,5,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.088,23797,37,4,5,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
198,20,16,24,11,5,1,0,30,60,0.38,0.36,0.26,0,0.38,0.528,15672,9,-2,1,1,0,1,9,9,5,5,1,1,9,26.4,-26.4,26.4
38,18,9,19,20,9,12,20,45,70,0.4,0.34,0.26,70,0.26,0.574,35563,23,-2,3,0,0,6,1,1,9,1,1,6,1,41.5,28.5,28.5
422,17,19,27,18,12,24,20,60,90,0.33,0.2,0.47,90,0.47,0.191,14839,19,1,2,0,1,9,1,1,8,1,1,9,1,60.9,29.1,29.1
374,17,16,20,26,5,49,50,75,90,0.3,0.52,0.18,50,0.3,0.416,16352,36,4,4,0,0,6,1,1,3,1,1,5,2,70.2,-20.2,20.2
161,15,15,18,14,8,32,45,60,90,0.52,0.29,0.19,60,0.29,0.337,16141,17,-1,2,0,1,1,5,1,8,1,1,1,6,57.9,2.1,2.1
366,19,18,19,8,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.785,25357,23,-2,3,0,0,2,5,4,7,6,2,4,4,60.9,29.1,29.1
22,11,19,12,11,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.485,37331,27,2,3,1,0,2,7,7,6,8,6,3,9,47.35,-7.35,7.35
455,13,12,17,19,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.755,36199,38,4,6,1,0,3,5,3,4,6,1,3,8,51.45,-26.45,26.45
2,15,13,16,16,14,12,20,45,70,0.4,0.34,0.26,70,0.26,0.304,20899,41,4,9,0,0,7,1,1,3,1,1,6,1,41.5,28.5,28.5
370,15,14,22,5,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.201,30481,36,4,4,1,0,5,6,7,5,7,1,4,8,70.2,-20.2,20.2
3,20,16,24,21,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.322,23731,37,4,5,0,0,4,6,5,2,3,1,2,7,70.2,-20.2,20.2
384,14,17,23,14,10,1,0,30,60,0.38,0.36,0.26,0,0.38,0.093,28097,27,2,3,0,0,7,2,4,7,2,1,3,2,26.4,-26.4,26.4
23,13,12,14,16,11,1,0,30,60,0.38,0.36,0.26,0,0.38,0.335,29627,39,4,7,0,1,7,2,2,4,2,2,2,2,26.4,-26.4,26.4
214,14,17,20,14,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.066,18778,13,2,1,0,0,7,2,2,5,2,1,6,3,57.9,2.1,2.1
84,18,19,17,14,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.353,23858,40,4,8,1,0,2,6,7,3,7,1,1,8,51.45,-26.45,26.45
335,13,14,22,23,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.769,16026,38,4,6,1,0,4,1,1,1,2,1,5,2,51.45,-26.45,26.45
128,15,16,18,12,4,1,0,30,60,0.38,0.36,0.26,0,0.38,0.569,27984,17,-1,2,1,0,1,7,4,3,7,1,3,9,26.4,-26.4,26.4
269,20,9,19,24,5,1,0,30,60,0.38,0.36,0.26,0,0.38,0.735,24748,37,4,5,0,1,6,1,2,5,1,1,2,1,26.4,-26.4,26.4
306,9,11,12,23,17,49,50,75,90,0.3,0.52,0.18,50,0.3,0.007,14871,27,2,3,0,1,9,1,1,9,1,1,9,1,70.2,-20.2,20.2
141,15,14,10,16,16,47,55,70,85,0.28,0.51,0.21,70,0.51,0.701,26729,9,-2,1,0,0,5,2,5,3,3,1,4,7,68.95,1.05,1.05
37,14,15,16,12,16,1,0,30,60,0.38,0.36,0.26,0,0.38,0.76,14798,41,4,9,1,0,1,9,9,9,9,1,1,9,26.4,-26.4,26.4
9,13,13,19,18,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.87,29970,36,4,4,1,0,5,3,3,4,4,3,5,5,60.5,-10.5,10.5
315,6,8,21,26,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.877,21392,36,4,4,0,1,1,1,1,1,9,1,1,6,51.45,-26.45,26.45
7,20,20,28,10,11,9,15,70,80,0.45,0.29,0.26,80,0.26,0.932,15614,41,4,9,0,1,5,1,1,1,1,1,4,1,47.85,32.15,32.15
242,16,18,24,19,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.32,16625,38,4,6,1,0,8,1,1,7,1,1,8,1,51.45,-26.45,26.45
245,10,13,11,13,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.98,18895,41,4,9,0,0,6,2,2,2,2,1,7,2,41.5,28.5,28.5
162,16,15,18,21,11,12,20,45,70,0.4,0.34,0.26,70,0.26,0.822,14350,39,4,7,1,0,8,1,1,7,1,1,7,1,41.5,28.5,28.5
365,16,13,21,18,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.833,23741,41,4,9,1,0,5,2,2,3,2,2,5,4,26.4,-26.4,26.4
244,13,14,15,10,9,32,45,60,90,0.52,0.29,0.19,60,0.29,0.128,20232,27,2,3,0,1,9,1,1,6,1,2,6,1,57.9,2.1,2.1
154,13,15,18,17,12,24,20,60,90,0.33,0.2,0.47,90,0.47,0.167,17844,41,4,9,0,1,7,3,2,3,2,2,4,3,60.9,29.1,29.1
240,15,19,20,9,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.324,23846,38,4,6,0,1,6,1,3,5,2,1,5,3,60.9,29.1,29.1
64,12,11,22,17,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.781,10815,41,4,9,1,0,9,1,1,9,1,1,9,1,47.85,32.15,32.15
41,17,17,27,10,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.711,13486,19,1,2,1,0,9,1,1,4,1,1,9,1,60.9,29.1,29.1
86,16,20,24,11,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.987,15073,39,4,7,0,1,9,1,1,5,1,1,8,1,47.85,32.15,32.15
379,19,15,24,26,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.59,13659,41,4,9,0,1,1,8,8,6,7,3,9,9,68.95,1.05,1.05
341,17,16,23,14,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.37,19160,19,1,2,0,0,4,1,1,3,1,1,6,2,70.2,-20.2,20.2
179,11,10,20,21,7,1,0,30,60,0.38,0.36,0.26,0,0.38,0.76,24507,9,-2,1,1,0,1,8,8,8,4,3,1,8,26.4,-26.4,26.4
417,11,12,16,16,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.045,15587,27,2,3,0,0,9,1,1,9,3,3,3,3,51.45,-26.45,26.45
367,19,17,26,13,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.526,22458,13,2,1,1,0,9,1,1,8,1,1,1,1,60.9,29.1,29.1
304,16,16,24,20,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.206,25187,17,-1,2,1,0,8,1,1,5,1,1,6,1,60.5,-10.5,10.5
364,17,15,22,13,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.885,14157,19,1,2,1,0,7,2,2,5,2,2,7,2,68.95,1.05,1.05
263,17,18,22,14,4,1,0,30,60,0.38,0.36,0.26,0,0.38,0.166,17060,19,1,2,0,1,6,1,1,6,1,1,6,1,26.4,-26.4,26.4
412,16,16,20,10,8,12,20,45,70,0.4,0.34,0.26,70,0.26,0.843,24506,19,1,2,0,0,7,1,1,7,1,1,7,1,41.5,28.5,28.5
125,13,11,16,16,9,24,20,60,90,0.33,0.2,0.47,90,0.47,0.026,13893,19,1,2,0,0,3,4,4,4,5,4,5,4,60.9,29.1,29.1
319,19,13,16,23,12,16,25,60,100,0.45,0.37,0.18,25,0.45,0.543,27243,13,2,1,0,1,6,1,1,1,1,1,6,1,51.45,-26.45,26.45
30,13,15,13,20,13,9,15,70,80,0.45,0.29,0.26,80,0.26,0.405,21344,41,4,9,0,1,6,2,3,4,3,1,5,4,47.85,32.15,32.15
184,15,16,17,17,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.138,56527,23,-2,3,0,0,6,3,3,6,2,4,7,4,60.9,29.1,29.1
66,12,13,18,18,10,49,50,75,90,0.3,0.52,0.18,50,0.3,0.943,17247,19,1,2,0,1,7,1,1,7,1,1,8,1,70.2,-20.2,20.2
331,18,17,24,13,9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.691,24391,41,4,9,1,0,3,5,4,2,5,1,3,6,70.2,-20.2,20.2
227,14,8,16,14,10,24,20,60,90,0.33,0.2,0.47,90,0.47,0.467,15347,40,4,8,0,0,8,1,1,2,1,1,3,1,60.9,29.1,29.1
46,12,13,18,18,8,14,30,50,95,0.33,0.29,0.38,50,0.29,0.684,10221,40,4,8,0,0,9,1,1,7,1,1,4,1,60.5,-10.5,10.5
152,19,18,26,11,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.042,24718,36,4,4,0,1,5,3,1,1,2,1,5,2,26.4,-26.4,26.4
287,20,12,28,16,18,12,20,45,70,0.4,0.34,0.26,70,0.26,0.865,20540,37,4,5,0,1,3,1,2,4,2,1,1,4,41.5,28.5,28.5
187,15,15,25,23,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.876,43203,39,4,7,0,0,1,5,4,1,4,1,1,7,26.4,-26.4,26.4
435,16,18,19,9,12,47,55,70,85,0.28,0.51,0.21,70,0.51,0.579,18044,17,-1,2,0,0,6,3,3,6,2,2,7,3,68.95,1.05,1.05
328,18,18,24,8,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.595,22297,17,-1,2,0,1,8,2,1,6,2,1,7,6,41.5,28.5,28.5
31,10,10,20,20,12,32,45,60,90,0.52,0.29,0.19,60,0.29,0.109,27167,38,4,6,0,0,7,5,3,5,3,1,5,6,57.9,2.1,2.1
160,16,20,17,5,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.169,17134,27,2,3,0,0,9,1,1,9,1,1,9,1,57.9,2.1,2.1
29,20,20,28,4,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.473,24122,17,-1,2,0,0,1,3,1,5,1,1,1,9,57.9,2.1,2.1
36,19,20,21,16,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.021,780475,19,1,2,0,0,7,1,1,4,1,1,7,1,60.5,-10.5,10.5
352,17,15,17,12,4,1,0,30,60,0.38,0.36,0.26,0,0.38,0.045,36348,37,4,5,0,1,1,4,9,5,9,1,1,4,26.4,-26.4,26.4
262,16,16,18,19,5,14,30,50,95,0.33,0.29,0.38,50,0.29,0.884,61828,41,4,9,1,0,6,3,3,7,3,1,6,5,60.5,-10.5,10.5
323,13,8,21,22,5,1,0,30,60,0.38,0.36,0.26,0,0.38,0.923,27243,38,4,6,0,0,1,5,2,2,3,1,1,4,26.4,-26.4,26.4
421,15,18,21,13,12,12,20,45,70,0.4,0.34,0.26,70,0.26,0.685,44737,39,4,7,0,1,5,1,3,5,2,1,5,1,41.5,28.5,28.5
217,19,20,25,6,8,1,0,30,60,0.38,0.36,0.26,0,0.38,0.893,13234,41,4,9,1,0,1,9,9,1,9,9,1,9,26.4,-26.4,26.4
25,16,14,20,6,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.157,23167,36,4,4,0,1,3,5,7,4,6,2,3,7,51.45,-26.45,26.45
1,17,15,20,25,12,1,0,30,60,0.38,0.36,0.26,0,0.38,0.458,25521,23,-2,3,0,0,1,1,6,7,7,1,1,9,26.4,-26.4,26.4
443,20,20,28,4,4,49,50,75,90,0.3,0.52,0.18,50,0.3,0.579,25182,27,2,3,0,1,7,1,1,3,1,1,6,1,70.2,-20.2,20.2
8,19,17,28,8,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.862,19374,19,1,2,0,0,9,1,1,9,1,1,8,1,51.45,-26.45,26.45
89,17,16,20,7,10,14,30,50,95,0.33,0.29,0.38,50,0.29,0.797,65982,38,4,6,0,1,2,3,6,4,3,3,2,7,60.5,-10.5,10.5
126,14,16,20,14,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.051,20266,27,2,3,0,0,9,1,1,7,1,1,9,1,47.85,32.15,32.15
299,10,13,22,21,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.373,19831,27,2,3,1,0,9,1,1,6,1,1,8,1,47.85,32.15,32.15
75,16,12,19,26,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.464,25142,37,4,5,0,1,8,1,1,2,1,1,1,1,51.45,-26.45,26.45
28,15,16,20,10,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.648,16579,37,4,5,1,0,3,7,1,1,1,1,4,9,51.45,-26.45,26.45
332,17,18,19,10,10,24,20,60,90,0.33,0.2,0.47,90,0.47,0.913,28806,39,4,7,0,0,4,3,6,5,6,3,8,5,60.9,29.1,29.1
454,17,20,25,20,14,16,25,60,100,0.45,0.37,0.18,25,0.45,0.357,18725,17,-1,2,1,0,3,8,2,3,3,2,3,7,51.45,-26.45,26.45
88,15,16,26,17,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.154,14093,38,4,6,0,0,8,1,1,7,1,1,8,2,60.9,29.1,29.1
119,11,13,14,10,8,12,20,45,70,0.4,0.34,0.26,70,0.26,0.254,15388,39,4,7,1,0,8,2,1,8,2,2,8,2,41.5,28.5,28.5
330,13,15,18,7,3,12,20,45,70,0.4,0.34,0.26,70,0.26,0.829,22537,23,-2,3,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
212,11,12,7,19,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.747,23130,9,-2,1,1,0,8,1,1,8,1,1,8,1,47.85,32.15,32.15
343,12,15,20,14,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.591,23643,19,1,2,0,1,8,1,1,6,1,1,1,1,68.95,1.05,1.05
256,16,20,19,12,5,12,20,45,70,0.4,0.34,0.26,70,0.26,0.042,23817,19,1,2,0,0,9,1,1,7,1,1,8,1,41.5,28.5,28.5
15,6,8,11,17,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.224,24067,41,4,9,1,0,3,4,2,1,5,1,1,8,51.45,-26.45,26.45
26,18,16,26,15,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.217,21648,37,4,5,1,0,9,1,1,7,1,1,9,1,41.5,28.5,28.5
118,10,8,21,15,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.989,28430,37,4,5,1,0,4,6,6,4,8,1,3,8,57.9,2.1,2.1
93,17,18,23,13,5,32,45,60,90,0.52,0.29,0.19,60,0.29,0.822,19918,23,-2,3,0,0,3,7,5,5,7,1,2,8,57.9,2.1,2.1
342,13,9,19,14,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.008,40602,37,4,5,0,1,3,1,6,3,4,1,1,4,60.9,29.1,29.1
109,17,16,18,8,8,12,20,45,70,0.4,0.34,0.26,70,0.26,0.68,23629,38,4,6,0,0,9,1,1,7,1,1,9,1,41.5,28.5,28.5
81,16,14,24,13,10,1,0,30,60,0.38,0.36,0.26,0,0.38,0.355,44302,36,4,4,0,1,6,3,2,6,1,1,5,5,26.4,-26.4,26.4
158,17,15,22,12,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.416,20493,23,-2,3,0,1,1,7,6,2,4,1,1,1,57.9,2.1,2.1
464,19,20,28,5,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.49,20631,39,4,7,0,1,6,1,2,6,4,1,1,7,60.5,-10.5,10.5
120,19,20,28,7,0,14,30,50,95,0.33,0.29,0.38,50,0.29,0.592,23051,40,4,8,1,0,7,1,1,1,1,1,5,1,60.5,-10.5,10.5
348,16,19,19,10,9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.745,87860,36,4,4,0,0,5,3,2,1,2,1,3,5,70.2,-20.2,20.2
310,15,15,20,14,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.643,38240,37,4,5,1,0,6,2,4,7,3,2,5,6,57.9,2.1,2.1
